"가구원 유형별",가구원,0.7,0.7,1.6,2.8,4.8,32.5,13.4,16.8,14.5,7.2,5.0,6.23
"가구원수별",1인 가구,1.3,1.4,2.6,6.6,5.9,32.3,13.4,13.8,12.2,6.1,4.3,5.84
"가구원수별",2인 이상 가구,0.7,0.8,1.7,3.3,4.5,32.8,13.1,16.8,14.5,6.7,5.1,6.19
"가구소득별",100만원 미만,1.0,2.4,3.7,8.5,7.7,35.4,11.5,11.0,9.9,4.9,4.0,5.53
"가구소득별",100~200만원 미만,1.2,1.1,2.5,5.1,6.1,36.6,13.4,14.0,10.6,5.1,4.3,5.81
"가구소득별",200~300만원 미만,1.0,0.8,1.3,3.5,5.2,37.1,13.8,14.5,12.3,5.5,4.8,6.01
"가구소득별",300~400만원 미만,0.6,0.9,1.5,2.9,3.9,33.6,13.1,18.7,13.4,6.2,5.1,6.20
"가구소득별",400~500만원 미만,0.2,0.4,2.0,2.5,3.5,30.5,14.9,18.6,16.6,6.5,4.4,6.33
"가구소득별",500만원 이상,0.6,0.3,0.7,1.8,2.9,24.8,12.5,20.0,19.9,10.1,6.3,6.71
"가구소득별",무응답,0.0,0.0,2.7,8.3,12.2,51.1,3.4,10.0,10.1,0.7,1.4,5.27
"충남 거주 기간별",5년 미만,0.9,0.6,1.1,2.0,3.5,28.2,12.8,19.1,16.8,8.4,6.5,6.50
"충남 거주 기간별",5~10년 미만,0.7,0.7,1.8,2.5,4.3,31.9,12.5,18.1,15.7,7.3,4.3,6.25
"충남 거주 기간별",10~15년 미만,0.8,1.1,1.8,4.5,3.7,32.2,11.7,15.7,16.1,7.1,5.3,6.20
"충남 거주 기간별",15~20년 미만,0.7,0.4,1.8,3.2,4.5,31.9,12.3,17.3,14.9,6.8,6.3,6.29
"충남 거주 기간별",20년 이상,0.8,1.1,2.0,4.4,5.2,33.8,13.6,15.6,13.0,6.1,4.5,6.02
"주거점유형태별",자기집,0.6,0.8,1.8,3.7,4.7,33.7,13.2,16.1,13.9,6.5,4.9,6.14
"주거점유형태별",전세,1.0,0.9,1.4,3.3,4.9,28.7,11.8,19.0,17.3,6.9,4.9,6.29
"주거점유형태별",월세/기타,1.3,1.4,2.1,5.2,5.1,30.7,13.3,15.7,13.2,6.9,5.0,6.03
"주택형태별",단독주택,0.7,1.1,2.2,4.6,5.4,34.1,13.5,14.7,12.5,6.4,4.8,6.01
"주택형태별",아파트,0.8,0.8,1.5,3.4,4.1,31.6,12.6,18.1,15.6,6.7,4.8,6.24
"주택형태별",연립/다세대 주택,0.6,1.0,2.2,3.5,6.3,35.0,14.9,12.5,12.6,6.0,5.4,6.02
"주택형태별",기타,1.9,1.2,1.7,3.1,3.8,23.0,10.4,21.2,13.9,11.2,8.5,6.52
"읍면동 구분별",동부,0.5,0.6,1.5,3.2,4.6,31.5,13.6,16.8,15.8,7.5,4.4,6.26
"읍면동 구분별",읍부,1.1,1.4,2.7,4.7,4.9,35.0,11.0,15.0,13.4,5.3,5.5,5.96
"읍면동 구분별",면부,0.8,1.0,1.6,4.1,4.9,32.4,14.4,16.8,12.4,6.5,5.2,6.11
