"직업별",농어업,0.0,15.8,40.9,37.8,5.5,3.33,0.0,15.8,37.6,39.4,7.3,3.38,0.0,16.7,47.9,29.8,5.5,3.24,3.6,27.3,59.9,5.1,4.1,2.79,8.2,24.6,57.1,6.0,4.1,2.73
"직업별",기능/노무 등,1.2,7.7,50.4,34.9,5.8,3.36,1.2,7.7,50.3,34.1,6.7,3.37,1.8,17.4,52.4,24.3,4.0,3.11,5.3,20.6,62.0,10.1,2.0,2.83,6.3,20.4,60.5,11.0,1.8,2.82
"직업별",직업없음,3.7,11.7,42.4,35.0,7.2,3.30,3.0,9.5,46.0,33.9,7.7,3.34,3.5,14.2,52.1,24.5,5.7,3.15,4.5,17.6,62.9,12.8,2.2,2.91,5.4,16.3,62.6,13.5,2.2,2.91
"충남거주기간별",5년 미만,2.3,7.7,41.6,38.4,10.0,3.46,2.8,5.5,39.9,41.9,9.9,3.51,3.6,7.9,55.1,26.8,6.5,3.25,4.0,13.6,66.2,14.3,1.9,2.97,4.9,13.6,66.0,13.8,1.7,2.94
"충남거주기간별",5~10년 미만,1.5,6.6,44.4,39.7,7.7,3.45,1.0,7.1,43.9,41.0,7.1,3.46,1.5,14.4,42.5,33.9,7.7,3.32,4.8,16.3,57.9,17.4,3.6,2.99,6.4,14.6,57.7,19.1,2.2,2.96
"충남거주기간별",10~15년 미만,1.4,10.4,44.1,38.3,5.8,3.37,1.0,10.6,43.8,38.4,6.2,3.38,2.0,15.4,51.5,26.4,4.6,3.16,6.3,19.1,63.0,11.2,0.4,2.80,6.3,16.2,65.1,11.9,0.4,2.84
"충남거주기간별",15~20년 미만,1.4,4.7,42.6,42.7,8.5,3.52,1.4,4.1,44.5,41.3,8.8,3.52,1.4,10.9,54.4,26.9,6.5,3.26,4.2,16.7,61.3,14.0,3.8,2.97,4.9,14.2,60.7,16.4,3.8,3.00
"충남거주기간별",20년 이상,2.1,9.9,44.5,35.9,7.6,3.37,2.2,8.5,45.3,36.3,7.7,3.39,2.6,15.3,50.5,26.9,4.8,3.16,5.1,19.4,61.1,12.4,2.0,2.87,6.7,18.6,60.8,11.9,2.0,2.84
"가구 소득별",100만원 미만,7.8,19.0,41.5,24.6,7.1,3.04,6.6,14.6,44.7,25.7,8.4,3.15,7.5,18.0,51.0,16.8,6.8,2.97,6.1,18.7,61.6,10.7,2.8,2.86,7.2,18.1,59.9,11.7,3.1,2.85
"가구 소득별",100~200만원 미만,3.6,20.5,45.8,25.8,4.3,3.07,2.9,16.2,49.1,26.3,5.4,3.15,3.9,17.7,53.9,22.8,1.7,3.01,5.3,22.5,61.6,10.6,0.0,2.78,6.6,21.2,61.5,10.6,0.0,2.76
"가구 소득별",200~300만원 미만,1.2,8.9,47.2,33.9,8.8,3.40,1.3,8.3,47.1,35.5,7.9,3.40,2.2,14.2,53.2,23.3,7.2,3.19,4.1,18.9,61.0,11.7,4.2,2.93,5.7,18.6,61.2,10.9,3.6,2.88
"가구 소득별",300~400만원 미만,1.6,7.4,49.0,35.3,6.6,3.38,1.9,7.6,48.2,36.0,6.3,3.37,1.1,17.2,56.3,20.9,4.4,3.10,4.3,21.1,62.1,10.7,1.7,2.85,5.4,17.6,64.5,10.8,1.6,2.86
"가구 소득별",400~500만원 미만,1.1,7.2,43.6,40.7,7.4,3.46,1.9,5.3,44.6,39.7,8.5,3.48,3.2,10.3,53.3,27.6,5.7,3.22,6.6,16.5,59.8,14.7,2.3,2.90,9.4,12.7,60.5,15.0,2.3,2.88
"가구 소득별",500만원 이상,0.6,4.1,40.4,45.8,9.1,3.59,0.6,4.3,39.8,46.4,8.8,3.59,1.0,11.4,45.3,36.6,5.6,3.35,4.7,15.7,62.2,15.5,1.9,2.94,5.3,16.1,61.0,16.0,1.6,2.92
"가구 소득별",무응답,0.0,19.9,0.0,80.1,0.0,3.60,0.0,19.9,0.0,80.1,0.0,3.60,0.0,19.9,27.4,52.8,0.0,3.33,0.0,0.0,72.6,27.4,0.0,3.27,0.0,0.0,72.6,27.4,0.0,3.27
"주거 점유 형태별",자기집,1.5,8.6,43.5,38.9,7.5,3.42,1.5,7.5,44.2,39.3,7.4,3.44,2.0,13.1,50.1,29.5,5.2,3.23,5.2,18.8,60.9,12.9,2.2,2.88,6.8,17.7,60.4,13.0,2.2,2.86
"주거 점유 형태별",전세,2.1,6.9,46.4,35.1,9.4,3.43,2.5,6.2,45.6,36.1,9.6,3.44,2.7,12.3,54.5,23.0,7.6,3.21,5.6,16.6,61.3,13.4,3.0,2.92,6.4,13.1,64.7,13.9,2.0,2.92
"주거 점유 형태별",월세/기타,3.1,10.7,43.8,34.9,7.6,3.33,2.8,9.6,43.7,35.8,8.1,3.37,3.4,17.1,50.9,23.8,4.7,3.09,4.0,16.8,63.8,13.7,1.6,2.92,4.6,16.7,63.2,13.9,1.6,2.91
"가구원 수별",1인가구,2.1,12.1,44.4,32.0,9.4,3.35,2.3,10.4,43.8,34.4,9.2,3.38,2.9,15.1,51.3,23.0,7.7,3.17,4.6,19.5,60.4,13.0,2.5,2.89,5.7,18.4,60.0,13.8,2.1,2.88
"가구원 수별",2인 이상가구,1.9,7.8,43.7,39.4,7.2,3.42,1.8,6.9,44.5,39.4,7.4,3.44,2.2,13.5,50.7,28.9,4.6,3.20,5.1,17.7,62.0,13.2,2.1,2.89,6.4,16.5,62.0,13.1,2.0,2.88
"종사상 지위별",임금 근로자,0.8,7.4,45.3,38.1,8.4,3.46,1.3,6.9,43.8,39.9,8.1,3.47,1.8,14.1,49.8,29.0,5.3,3.22,5.8,18.1,61.0,13.0,2.0,2.87,7.2,17.1,60.9,13.2,1.7,2.85
"종사상 지위별",비임금 근로자,0.9,6.1,42.9,43.1,7.0,3.49,1.3,6.4,41.2,44.1,7.0,3.49,1.7,12.2,51.3,30.1,4.8,3.24,3.0,19.6,60.2,14.2,3.0,2.95,5.1,18.1,61.0,13.2,2.6,2.90
"종사상 지위별",미취업자,3.7,11.7,42.4,35.0,7.2,3.30,3.0,9.5,46.0,33.9,7.7,3.34,3.5,14.2,52.1,24.5,5.7,3.15,4.5,17.6,62.9,12.8,2.2,2.91,5.4,16.3,62.6,13.5,2.2,2.91
"가구원 유형별",가구주,2.0,10.0,44.8,35.3,8.0,3.37,2.0,8.7,44.9,36.2,8.2,3.40,2.8,14.3,51.4,25.5,6.1,3.18,5.2,19.5,60.8,12.3,2.2,2.87,6.4,18.1,61.1,12.5,2.0,2.86
"가구원 유형별",가구원,1.9,7.1,42.6,40.9,7.5,3.45,1.8,6.4,43.4,41.1,7.3,3.46,1.9,13.4,50.0,30.2,4.5,3.22,4.7,16.0,62.8,14.3,2.2,2.93,6.0,15.3,62.1,14.5,2.1,2.91
"주택 형태별",단독주택,2.8,11.5,40.7,37.0,8.1,3.36,2.4,10.8,40.5,37.1,9.2,3.40,3.2,15.2,45.0,29.3,7.3,3.22,4.5,21.1,54.0,17.4,3.0,2.93,6.0,19.8,53.4,18.1,2.7,2.92
"주택 형태별",아파트,1.3,7.8,44.4,38.6,7.9,3.44,1.4,6.4,45.3,39.3,7.6,3.45,1.8,13.6,52.5,27.3,4.8,3.20,4.8,17.4,64.5,11.2,2.0,2.88,5.7,16.6,64.1,11.8,1.9,2.88
"주택 형태별",연립/다세대주택,5.1,11.2,50.8,26.3,6.6,3.18,5.2,11.5,51.9,24.3,7.0,3.16,6.6,11.4,57.0,21.1,4.0,3.05,9.8,17.1,58.7,13.6,0.7,2.78,12.4,14.8,63.3,8.9,0.7,2.71
"주택 형태별",기타,1.4,5.7,44.6,43.8,4.6,3.44,1.5,4.4,39.2,50.4,4.6,3.52,1.2,14.4,51.2,28.4,4.8,3.21,2.8,11.0,68.4,15.8,2.0,3.03,7.6,5.7,70.0,14.7,2.0,2.98
"읍면동 구분별",동부,1.7,6.7,46.7,36.3,8.7,3.44,1.8,6.0,47.2,36.6,8.5,3.44,2.4,12.4,53.8,25.4,6.0,3.20,4.6,15.4,65.6,11.9,2.4,2.92,5.4,14.9,65.3,12.3,2.1,2.91
"읍면동 구분별",읍부,3.0,12.7,37.2,42.1,5.2,3.34,2.6,11.2,36.4,44.5,5.2,3.38,2.9,16.8,45.3,31.4,3.6,3.16,7.4,22.8,51.2,16.8,1.8,2.83,10.9,18.6,51.2,17.4,1.8,2.80
"읍면동 구분별",면부,1.7,17.6,36.2,38.3,6.2,3.30,1.8,14.8,38.3,37.0,8.1,3.35,1.3,20.3,38.8,35.3,4.3,3.21,2.3,30.0,51.7,14.4,1.6,2.83,2.6,30.2,53.4,11.9,1.8,2.80
"주거지 형태별",도시,1.5,8.0,45.0,37.5,8.0,3.42,1.6,7.0,45.3,38.2,7.9,3.44,2.1,13.3,52.2,26.9,5.5,3.20,4.3,17.0,63.0,13.3,2.3,2.92,5.2,15.8,63.2,13.7,2.0,2.91
"주거지 형태별",농촌,5.7,17.0,33.3,38.6,5.5,3.21,5.2,15.5,34.7,37.4,7.1,3.26,5.2,19.4,38.1,33.0,4.3,3.12,11.2,28.4,47.8,11.2,1.4,2.63,16.0,27.3,45.9,9.2,1.7,2.53
